k,c,m,t,x
200,8,15,0.4103419516263553,0.13389430419672607
200,8,15,0.4111759799833194,0.1311651980399023
200,8,15,0.41201000834028356,0.12843608931302142
200,8,15,0.4128440366972477,0.12570700332327198
200,8,15,0.41367806505421184,0.122977965366377
200,8,15,0.41451209341117595,0.12024900072636548
200,8,15,0.4153461217681401,0.11752013467534086
200,8,15,0.41618015012510423,0.11479139247325498
200,8,15,0.4170141784820684,0.112062799367677
200,8,15,0.4178482068390325,0.10933438059356568
200,8,15,0.4186822351959966,0.10660616137304108
200,8,15,0.4195162635529608,0.10387816691515542
200,8,15,0.4203502919099249,0.10115042241566707
200,8,15,0.42118432026688907,0.09842295305681092
200,8,15,0.4220183486238532,0.09569578400707177
200,8,15,0.42285237698081735,0.09296894042095692
200,8,15,0.42368640533778146,0.09024244743876925
200,8,15,0.4245204336947456,0.08751633018637996
200,8,15,0.42535446205170974,0.08479061377500326
200,8,15,0.4261884904086739,0.08206532330096775
200,8,15,0.427022518765638,0.07934048384549308
200,8,15,0.4278565471226021,0.07661612047446216
200,8,15,0.4286905754795663,0.07389225823819551
200,8,15,0.4295246038365304,0.07116892217122799
200,8,15,0.4303586321934946,0.06844613729208052
200,8,15,0.4311926605504587,0.0657239286030384
200,8,15,0.43202668890742285,0.06300232108992435
200,8,15,0.43286071726438696,0.060281339721875216
200,8,15,0.43369474562135113,0.057561009451117674
200,8,15,0.43452877397831524,0.0548413552127443
200,8,15,0.4353628023352794,0.052122401924489865
200,8,15,0.4361968306922435,0.04940417448650894
200,8,15,0.43703085904920763,0.046686697781150845
200,8,15,0.4378648874061718,0.04396999667273865
200,8,15,0.4386989157631359,0.04125409600734661
200,8,15,0.4395329441201001,0.03853902061257594
200,8,15,0.4403669724770642,0.03582479529733574
200,8,15,0.44120100083402836,0.03311144485161813
200,8,15,0.44203502919099247,0.030398994046279756
200,8,15,0.44286905754795663,0.027687467632818426
200,8,15,0.44370308590492075,0.024976890343153202
200,8,15,0.4445371142618849,0.02226728688940357
200,8,15,0.445371142618849,0.019558681963669115
200,8,15,0.44620517097581314,0.016851100237809443
200,8,15,0.4470391993327773,0.014144566363224429
200,8,15,0.4478732276897414,0.011439104970634708
200,8,15,0.4487072560467056,0.008734740669862316
200,8,15,0.4495412844036697,0.006031498049612733
200,8,15,0.45037531276063386,0.003329401677254135
200,8,15,0.451209341117598,0.0006284760986020192
200,8,15,0.45204336947456214,-0.0020712541623019677
200,8,15,0.45287739783152625,-0.004769764603404788
200,8,15,0.45371142618849036,-0.007467030744861406
200,8,15,0.45454545454545453,-0.01016302812925191
200,8,15,0.45537948290241864,-0.01285773232179654
200,8,15,0.4562135112593828,-0.015551118910574173
200,8,15,0.4570475396163469,-0.018243163506737534
200,8,15,0.4578815679733111,-0.020933841744729276
200,8,15,0.4587155963302752,-0.023623129282497567
200,8,15,0.45954962468723937,-0.026311001801711524
200,8,15,0.4603836530442035,-0.028997435007975213
200,8,15,0.46121768140116765,-0.0316824046310444
200,8,15,0.46205170975813176,-0.03436588642503796
200,8,15,0.46288573811509587,-0.037047856168654754
200,8,15,0.46371976647206004,-0.03972828966538537
200,8,15,0.46455379482902415,-0.04240716274372546
200,8,15,0.4653878231859883,-0.04508445125739069
200,8,15,0.4662218515429524,-0.04776013108552673
200,8,15,0.4670558798999166,-0.05043417813292371
200,8,15,0.4678899082568807,-0.053106568330227276
200,8,15,0.46872393661384487,-0.05577727763415049
200,8,15,0.469557964970809,-0.058446282027685204
200,8,15,0.47039199332777315,-0.061113557520313166
200,8,15,0.47122602168473726,-0.06377908014821589
200,8,15,0.4720600500417014,-0.06644282597448678
200,8,15,0.47289407839866554,-0.06910477108933921
200,8,15,0.47372810675562965,-0.07176489161031727
200,8,15,0.4745621351125938,-0.07442316368250487
200,8,15,0.47539616346955793,-0.07707956347873383
200,8,15,0.4762301918265221,-0.07973406719979464
200,8,15,0.4770642201834862,-0.08238665107464192
200,8,15,0.4778982485404504,-0.08503729136060448
200,8,15,0.4787322768974145,-0.0876859643435919
200,8,15,0.47956630525437866,-0.09033264633830186
200,8,15,0.48040033361134277,-0.09297731368842709
200,8,15,0.4812343619683069,-0.0956199427668616
200,8,15,0.48206839032527105,-0.09826050997590703
200,8,15,0.48290241868223516,-0.10089899174747824
200,8,15,0.4837364470391993,-0.10353536454330868
200,8,15,0.48457047539616344,-0.10616960485515553
200,8,15,0.4854045037531276,-0.10880168920500426
200,8,15,0.4862385321100917,-0.11143159414527216
200,8,15,0.4870725604670559,-0.11405929625901437
200,8,15,0.48790658882402,-0.1166847721601244
200,8,15,0.48874061718098416,-0.11930799849353976
200,8,15,0.48957464553794827,-0.12192895193544347
200,8,15,0.4904086738949124,-0.12454760919346655
200,8,15,0.49124270225187655,-0.12716394700689107
200,8,15,0.49207673060884066,-0.1297779421468496
200,8,15,0.49291075896580483,-0.13238957141652857
200,8,15,0.49374478732276894,-0.13499881165136815
200,8,15,0.4945788156797331,-0.1376056397192627
200,8,15,0.4954128440366972,-0.14021003252076106
200,8,15,0.4962468723936614,-0.14281196698926626
200,8,15,0.4970809007506255,-0.14541142009123392
200,8,15,0.49791492910758967,-0.14800836882637322
200,8,15,0.4987489574645538,-0.1506027902278426
200,8,15,0.4995829858215179,-0.15319466136245
200,8,15,0.5004170141784821,-0.15578395933085032
200,8,15,0.5012510425354462,-0.1583706612677409
200,8,15,0.5020850708924103,-0.16095474434206108
200,8,15,0.5029190992493745,-0.16353618575718692
200,8,15,0.5037531276063386,-0.16611496275112644
200,8,15,0.5045871559633027,-0.1686910525967184
200,8,15,0.5054211843202668,-0.17126443260182453
200,8,15,0.5062552126772311,-0.17383508010952592
200,8,15,0.5070892410341952,-0.17640297249831657
200,8,15,0.5079232693911593,-0.1789680871822981
200,8,15,0.5087572977481234,-0.18153040161137357
200,8,15,0.5095913261050875,-0.18408989327143954
200,8,15,0.5104253544620517,-0.18664653968458
200,8,15,0.5112593828190158,-0.18920031840925752
200,8,15,0.51209341117598,-0.19175120704050616
200,8,15,0.5129274395329441,-0.19429918321012307
200,8,15,0.5137614678899083,-0.19684422458685902
200,8,15,0.5145954962468724,-0.1993863088766078
200,8,15,0.5154295246038365,-0.2019254138225996
200,8,15,0.5162635529608006,-0.20446151720558794
200,8,15,0.5170975813177647,-0.20699459684404012
200,8,15,0.517931609674729,-0.20952463059432672
200,8,15,0.5187656380316931,-0.21205159635090776
200,8,15,0.5195996663886572,-0.21457547204652413
200,8,15,0.5204336947456213,-0.21709623565238242
200,8,15,0.5212677231025855,-0.21961386517834355
200,8,15,0.5221017514595496,-0.22212833867310836
200,8,15,0.5229357798165137,-0.22463963422440503
200,8,15,0.5237698081734778,-0.2271477299591746
200,8,15,0.5246038365304421,-0.22965260404375612
200,8,15,0.5254378648874062,-0.2321542346840705
200,8,15,0.5262718932443703,-0.2346526001258077
200,8,15,0.5271059216013344,-0.2371476786546084
200,8,15,0.5279399499582985,-0.23963944859624828
200,8,15,0.5287739783152627,-0.24212788831682214
200,8,15,0.5296080066722268,-0.24461297622292397
200,8,15,0.530442035029191,-0.24709469076183255
200,8,15,0.5312760633861551,-0.24957301042169067
200,8,15,0.5321100917431193,-0.25204791373168767
200,8,15,0.5329441201000834,-0.2545193792622393
200,8,15,0.5337781484570475,-0.25698738562516915
200,8,15,0.5346121768140116,-0.25945191147388835
200,8,15,0.5354462051709757,-0.2619129355035743
200,8,15,0.53628023352794,-0.26437043645135033
200,8,15,0.5371142618849041,-0.2668243930964637
200,8,15,0.5379482902418682,-0.26927478426046425
200,8,15,0.5387823185988323,-0.27172158880738145
200,8,15,0.5396163469557965,-0.27416478564390234
200,8,15,0.5404503753127606,-0.27660435371954595
200,8,15,0.5412844036697247,-0.2790402720268428
200,8,15,0.5421184320266889,-0.2814725196015076
200,8,15,0.542952460383653,-0.28390107552261584
200,8,15,0.5437864887406172,-0.2863259189127792
200,8,15,0.5446205170975813,-0.28874702893831694
200,8,15,0.5454545454545454,-0.29116438480943324
200,8,15,0.5462885738115095,-0.29357796578038803
200,8,15,0.5471226021684737,-0.29598775114967074
200,8,15,0.5479566305254379,-0.298393720260172
200,8,15,0.548790658882402,-0.3007958524993561
200,8,15,0.5496246872393661,-0.30319412729943196
200,8,15,0.5504587155963303,-0.30558852413752385
200,8,15,0.5512927439532944,-0.30797902253584203
200,8,15,0.5521267723102585,-0.3103656020618522
200,8,15,0.5529608006672226,-0.3127482423284453
200,8,15,0.5537948290241868,-0.31512692299410566
200,8,15,0.554628857381151,-0.3175016237630802
200,8,15,0.5554628857381151,-0.31987232438554564
200,8,15,0.5562969140950792,-0.322239004657776
200,8,15,0.5571309424520433,-0.3246016444223097
200,8,15,0.5579649708090075,-0.3269602235681158
200,8,15,0.5587989991659716,-0.32931472203075846
200,8,15,0.5596330275229358,-0.3316651197925656
200,8,15,0.5604670558798999,-0.33401139688279013
200,8,15,0.561301084236864,-0.33635353337777646
200,8,15,0.5621351125938282,-0.3386915094011235
200,8,15,0.5629691409507923,-0.3410253051238476
200,8,15,0.5638031693077564,-0.343354900764546
200,8,15,0.5646371976647205,-0.34568027658955974
200,8,15,0.5654712260216848,-0.3480014129131341
200,8,15,0.5663052543786489,-0.3503182900975793
200,8,15,0.567139282735613,-0.35263088855343355
200,8,15,0.5679733110925771,-0.35493918873962105
200,8,15,0.5688073394495413,-0.3572431711636139
200,8,15,0.5696413678065054,-0.3595428163815881
200,8,15,0.5704753961634695,-0.36183810499858493
200,8,15,0.5713094245204337,-0.36412901766866823
200,8,15,0.5721434528773978,-0.36641553509508124
200,8,15,0.572977481234362,-0.3686976380304058
200,8,15,0.5738115095913261,-0.37097530727671507
200,8,15,0.5746455379482902,-0.37324852368573375
200,8,15,0.5754795663052543,-0.3755172681589907
200,8,15,0.5763135946622185,-0.3777815216479754
200,8,15,0.5771476230191827,-0.38004126515429126
200,8,15,0.5779816513761468,-0.38229647972981035
200,8,15,0.5788156797331109,-0.3845471464768265
200,8,15,0.579649708090075,-0.38679324654820774
200,8,15,0.5804837364470392,-0.38903476114754904
200,8,15,0.5813177648040033,-0.39127167152932396
200,8,15,0.5821517931609674,-0.39350395899903573
200,8,15,0.5829858215179315,-0.3957316049133677
200,8,15,0.5838198498748958,-0.3979545906803341
200,8,15,0.5846538782318599,-0.40017289775942855
200,8,15,0.585487906588824,-0.4023865076617739
200,8,15,0.5863219349457881,-0.4045954019502715
200,8,15,0.5871559633027523,-0.40679956223974745
200,8,15,0.5879899916597164,-0.4089989701970999
200,8,15,0.5888240200166805,-0.41119360754144785
200,8,15,0.5896580483736447,-0.4133834560442757
200,8,15,0.5904920767306088,-0.4155684975295803
200,8,15,0.591326105087573,-0.41774871387401497
200,8,15,0.5921601334445371,-0.41992408700703376
200,8,15,0.5929941618015012,-0.4220945989110375
200,8,15,0.5938281901584653,-0.42426023162151544
200,8,15,0.5946622185154296,-0.4264209672271903
200,8,15,0.5954962468723937,-0.42857678787015707
200,8,15,0.5963302752293578,-0.43072767574602905
200,8,15,0.5971643035863219,-0.4328736131040763
200,8,15,0.597998331943286,-0.43501458224736733
200,8,15,0.5988323603002502,-0.4371505655329099
200,8,15,0.5996663886572143,-0.439281545371789
200,8,15,0.6005004170141784,-0.44140750422930775
200,8,15,0.6013344453711426,-0.4435284246251242
200,8,15,0.6021684737281068,-0.44564428913339066
200,8,15,0.6030025020850709,-0.4477550803828902
200,8,15,0.603836530442035,-0.44986078105717353
200,8,15,0.6046705587989991,-0.45196137389469554
200,8,15,0.6055045871559632,-0.45405684168895066
200,8,15,0.6063386155129274,-0.4561471672886083
200,8,15,0.6071726438698916,-0.45823233359764587
200,8,15,0.6080066722268557,-0.4603123235754858
200,8,15,0.6088407005838198,-0.4623871202371258
200,8,15,0.609674728940784,-0.46445670665327304
200,8,15,0.6105087572977481,-0.46652106595047604
200,8,15,0.6113427856547122,-0.46858018131125634
200,8,15,0.6121768140116763,-0.4706340359742403
200,8,15,0.6130108423686406,-0.4726826132342888
200,8,15,0.6138448707256047,-0.474725896442626
200,8,15,0.6146788990825688,-0.4767638690069713
200,8,15,0.6155129274395329,-0.47879651439166576
200,8,15,0.616346955796497,-0.4808238161178018
200,8,15,0.6171809841534612,-0.48284575776335004
200,8,15,0.6180150125104253,-0.48486232296328563
200,8,15,0.6188490408673895,-0.486873495409716
200,8,15,0.6196830692243536,-0.4888792588520058
200,8,15,0.6205170975813178,-0.4908795970969025
200,8,15,0.6213511259382819,-0.4928744940086608
200,8,15,0.622185154295246,-0.4948639335091667
200,8,15,0.6230191826522101,-0.4968478995780612
200,8,15,0.6238532110091742,-0.4988263762528627
200,8,15,0.6246872393661385,-0.50079934762909
200,8,15,0.6255212677231026,-0.5027667978603828
200,8,15,0.6263552960800667,-0.5047287111586243
200,8,15,0.6271893244370308,-0.5066850717940605
200,8,15,0.628023352793995,-0.5086358640954208
200,8,15,0.6288573811509591,-0.5105810724500364
200,8,15,0.6296914095079232,-0.5125206813039606
200,8,15,0.6305254378648874,-0.5144546751620851
200,8,15,0.6313594662218516,-0.5163830385882592
200,8,15,0.6321934945788157,-0.5183057562054046
200,8,15,0.6330275229357798,-0.5202228126956342
200,8,15,0.6338615512927439,-0.5221341928003664
200,8,15,0.634695579649708,-0.5240398813204401
200,8,15,0.6355296080066722,-0.5259398631162301
200,8,15,0.6363636363636364,-0.5278341231077591
200,8,15,0.6371976647206005,-0.5297226462748134
200,8,15,0.6380316930775646,-0.5316054176570549
200,8,15,0.6388657214345288,-0.5334824223541325
200,8,15,0.6396997497914929,-0.5353536455257931
200,8,15,0.640533778148457,-0.5372190723919942
200,8,15,0.6413678065054211,-0.5390786882330132
200,8,15,0.6422018348623852,-0.5409324783895568
200,8,15,0.6430358632193495,-0.5427804282628712
200,8,15,0.6438698915763136,-0.5446225233148484
200,8,15,0.6447039199332777,-0.5464587490681365
200,8,15,0.6455379482902418,-0.5482890911062456
200,8,15,0.646371976647206,-0.5501135350736542
200,8,15,0.6472060050041701,-0.5519320666759162
200,8,15,0.6480400333611342,-0.5537446716797654
200,8,15,0.6488740617180984,-0.5555513359132205
200,8,15,0.6497080900750625,-0.5573520452656895
200,8,15,0.6505421184320267,-0.5591467856880731
200,8,15,0.6513761467889908,-0.5609355431928674
200,8,15,0.6522101751459549,-0.5627183038542667
200,8,15,0.653044203502919,-0.5644950538082648
200,8,15,0.6538782318598833,-0.5662657792527565
200,8,15,0.6547122602168474,-0.5680304664476362
200,8,15,0.6555462885738115,-0.5697891017149017
200,8,15,0.6563803169307756,-0.5715416714387493
200,8,15,0.6572143452877398,-0.5732881620656749
200,8,15,0.6580483736447039,-0.5750285601045699
200,8,15,0.658882402001668,-0.576762852126821
200,8,15,0.6597164303586321,-0.5784910247664058
200,8,15,0.6605504587155963,-0.580213064719988
200,8,15,0.6613844870725605,-0.5819289587470147
200,8,15,0.6622185154295246,-0.5836386936698089
200,8,15,0.6630525437864887,-0.5853422563736663
200,8,15,0.6638865721434528,-0.5870396338069467
200,8,15,0.664720600500417,-0.5887308129811695
200,8,15,0.6655546288573811,-0.5904157809711028
200,8,15,0.6663886572143453,-0.5920945249148578
200,8,15,0.6672226855713094,-0.5937670320139788
200,8,15,0.6680567139282735,-0.5954332895335332
200,8,15,0.6688907422852377,-0.5970932848022036
200,8,15,0.6697247706422018,-0.5987470052123732
200,8,15,0.6705587989991659,-0.6003944382202178
200,8,15,0.67139282735613,-0.6020355713457923
200,8,15,0.6722268557130943,-0.6036703921731179
200,8,15,0.6730608840700584,-0.6052988883502696
200,8,15,0.6738949124270225,-0.606921047589461
200,8,15,0.6747289407839866,-0.6085368576671308
200,8,15,0.6755629691409508,-0.6101463064240276
200,8,15,0.6763969974979149,-0.6117493817652924
200,8,15,0.677231025854879,-0.6133460716605451
200,8,15,0.6780650542118432,-0.6149363641439644
200,8,15,0.6788990825688073,-0.6165202473143718
200,8,15,0.6797331109257715,-0.6180977093353126
200,8,15,0.6805671392827356,-0.6196687384351365
200,8,15,0.6814011676396997,-0.6212333229070796
200,8,15,0.6822351959966638,-0.6227914511093419
200,8,15,0.683069224353628,-0.6243431114651675
200,8,15,0.6839032527105922,-0.6258882924629231
200,8,15,0.6847372810675563,-0.6274269826561756
200,8,15,0.6855713094245204,-0.6289591706637688
200,8,15,0.6864053377814845,-0.6304848451699011
200,8,15,0.6872393661384487,-0.6320039949242002
200,8,15,0.6880733944954128,-0.6335166087417982
200,8,15,0.6889074228523769,-0.6350226755034073
200,8,15,0.689741451209341,-0.6365221841553927
200,8,15,0.6905754795663053,-0.6380151237098474
200,8,15,0.6914095079232694,-0.6395014832446619
200,8,15,0.6922435362802335,-0.6409812519035998
200,8,15,0.6930775646371976,-0.6424544188963668
200,8,15,0.6939115929941617,-0.6439209734986816
200,8,15,0.6947456213511259,-0.6453809050523478
200,8,15,0.69557964970809,-0.6468342029653207
200,8,15,0.6964136780650542,-0.6482808567117782
200,8,15,0.6972477064220183,-0.6497208558321876
200,8,15,0.6980817347789825,-0.6511541899333745
200,8,15,0.6989157631359466,-0.652580848688588
200,8,15,0.6997497914929107,-0.6540008218375681
200,8,15,0.7005838198498748,-0.6554140991866113
200,8,15,0.7014178482068391,-0.6568206706086348
200,8,15,0.7022518765638032,-0.6582205260432403
200,8,15,0.7030859049207673,-0.6596136554967804
200,8,15,0.7039199332777314,-0.6610000490424179
200,8,15,0.7047539616346955,-0.6623796968201908
200,8,15,0.7055879899916597,-0.6637525890370729
200,8,15,0.7064220183486238,-0.6651187159670346
200,8,15,0.707256046705588,-0.6664780679511038
200,8,15,0.7080900750625521,-0.6678306353974263
200,8,15,0.7089241034195163,-0.6691764087813235
200,8,15,0.7097581317764804,-0.6705153786453514
200,8,15,0.7105921601334445,-0.6718475355993585
200,8,15,0.7114261884904086,-0.6731728703205431
200,8,15,0.7122602168473727,-0.6744913735535097
200,8,15,0.713094245204337,-0.675803036110325
200,8,15,0.7139282735613011,-0.677107848870572
200,8,15,0.7147623019182652,-0.678405802781406
200,8,15,0.7155963302752293,-0.6796968888576075
200,8,15,0.7164303586321935,-0.6809810981816371
200,8,15,0.7172643869891576,-0.682258421903685
200,8,15,0.7180984153461217,-0.6835288512417259
200,8,15,0.7189324437030858,-0.6847923774815687
200,8,15,0.7197664720600501,-0.6860489919769082
200,8,15,0.7206005004170142,-0.6872986861493736
200,8,15,0.7214345287739783,-0.6885414514885795
200,8,15,0.7222685571309424,-0.6897772795521733
200,8,15,0.7231025854879065,-0.691006161965884
200,8,15,0.7239366138448707,-0.692228090423569
200,8,15,0.7247706422018348,-0.6934430566872615
200,8,15,0.725604670558799,-0.6946510525872158
200,8,15,0.7264386989157631,-0.6958520700219535
200,8,15,0.7272727272727273,-0.6970461009583075
200,8,15,0.7281067556296914,-0.6982331374314663
200,8,15,0.7289407839866555,-0.6994131715450183
200,8,15,0.7297748123436196,-0.7005861954709934
200,8,15,0.7306088407005837,-0.7017522014499059
200,8,15,0.731442869057548,-0.702911181790796
200,8,15,0.7322768974145121,-0.7040631288712695
200,8,15,0.7331109257714762,-0.7052080351375398
200,8,15,0.7339449541284403,-0.7063458931044666
200,8,15,0.7347789824854045,-0.7074766953555941
200,8,15,0.7356130108423686,-0.7086004345431899
200,8,15,0.7364470391993327,-0.709717103388283
200,8,15,0.7372810675562969,-0.7108266946806996
200,8,15,0.7381150959132611,-0.711929201279101
200,8,15,0.7389491242702252,-0.7130246161110169
200,8,15,0.7397831526271893,-0.7141129321728825
200,8,15,0.7406171809841534,-0.7151941425300717
200,8,15,0.7414512093411175,-0.716268240316931
200,8,15,0.7422852376980817,-0.7173352187368126
200,8,15,0.7431192660550459,-0.7183950710621063
200,8,15,0.74395329441201,-0.7194477906342718
200,8,15,0.7447873227689741,-0.7204933708638693
200,8,15,0.7456213511259383,-0.7215318052305899
200,8,15,0.7464553794829024,-0.7225630872832859
200,8,15,0.7472894078398665,-0.7235872106399984
200,8,15,0.7481234361968306,-0.7246041689879877
200,8,15,0.7489574645537947,-0.7256139560837594
200,8,15,0.749791492910759,-0.7266165657530926
200,8,15,0.7506255212677231,-0.727611991891065
200,8,15,0.7514595496246872,-0.7286002284620807
200,8,15,0.7522935779816513,-0.7295812694998937
200,8,15,0.7531276063386155,-0.7305551091076325
200,8,15,0.7539616346955796,-0.7315217414578248
200,8,15,0.7547956630525438,-0.7324811607924201
200,8,15,0.7556296914095079,-0.7334333614228121
200,8,15,0.756463719766472,-0.7343783377298612
200,8,15,0.7572977481234362,-0.7353160841639149
200,8,15,0.7581317764804003,-0.7362465952448286
200,8,15,0.7589658048373644,-0.7371698655619859
200,8,15,0.7597998331943285,-0.738085889774318
200,8,15,0.7606338615512928,-0.7389946626103209
200,8,15,0.7614678899082569,-0.7398961788680753
200,8,15,0.762301918265221,-0.7407904334152623
200,8,15,0.7631359466221851,-0.7416774211891808
200,8,15,0.7639699749791493,-0.7425571371967636
200,8,15,0.7648040033361134,-0.7434295765145923
200,8,15,0.7656380316930775,-0.744294734288912
200,8,15,0.7664720600500416,-0.7451526057356457
200,8,15,0.7673060884070058,-0.7460031861404074
200,8,15,0.76814011676397,-0.7468464708585147
200,8,15,0.7689741451209341,-0.7476824553150017
200,8,15,0.7698081734778982,-0.7485111350046287
200,8,15,0.7706422018348623,-0.7493325054918949
200,8,15,0.7714762301918265,-0.7501465624110476
200,8,15,0.7723102585487907,-0.750953301466091
200,8,15,0.7731442869057548,-0.7517527184307964
200,8,15,0.7739783152627189,-0.7525448091487097
200,8,15,0.774812343619683,-0.7533295695331583
200,8,15,0.7756463719766472,-0.7541069955672594
200,8,15,0.7764804003336113,-0.7548770833039246
200,8,15,0.7773144286905754,-0.7556398288658664
200,8,15,0.7781484570475395,-0.7563952284456037
200,8,15,0.7789824854045038,-0.7571432783054642
200,8,15,0.7798165137614679,-0.75788397477759
200,8,15,0.780650542118432,-0.7586173142639387
200,8,15,0.7814845704753961,-0.7593432932362878
200,8,15,0.7823185988323603,-0.7600619082362348
200,8,15,0.7831526271893244,-0.7607731558751986
200,8,15,0.7839866555462885,-0.7614770328344196
200,8,15,0.7848206839032527,-0.7621735358649604
200,8,15,0.7856547122602168,-0.762862661787704
200,8,15,0.786488740617181,-0.7635444074933528
200,8,15,0.7873227689741451,-0.7642187699424253
200,8,15,0.7881567973311092,-0.7648857461652548
200,8,15,0.7889908256880733,-0.7655453332619845
200,8,15,0.7898248540450375,-0.7661975284025642
200,8,15,0.7906588824020017,-0.7668423288267452
200,8,15,0.7914929107589658,-0.7674797318440748
200,8,15,0.7923269391159299,-0.7681097348338906
200,8,15,0.793160967472894,-0.7687323352453127
200,8,15,0.7939949958298582,-0.7693475305972381
200,8,15,0.7948290241868223,-0.7699553184783309
200,8,15,0.7956630525437864,-0.7705556965470145
200,8,15,0.7964970809007506,-0.7711486625314624
200,8,15,0.7973311092577148,-0.7717342142295877
200,8,15,0.7981651376146789,-0.772312349509033
200,8,15,0.798999165971643,-0.7728830663071592
200,8,15,0.7998331943286071,-0.773446362631033
200,8,15,0.8006672226855713,-0.7740022365574151
200,8,15,0.8015012510425354,-0.7745506862327465
200,8,15,0.8023352793994996,-0.7750917098731346
200,8,15,0.8031693077564637,-0.7756253057643402
200,8,15,0.8040033361134278,-0.7761514722617603
200,8,15,0.804837364470392,-0.7766702077904136
200,8,15,0.8056713928273561,-0.7771815108449238
200,8,15,0.8065054211843202,-0.7776853799895034
200,8,15,0.8073394495412843,-0.7781818138579346
200,8,15,0.8081734778982486,-0.7786708111535523
200,8,15,0.8090075062552127,-0.7791523706492246
200,8,15,0.8098415346121768,-0.7796264911873332
200,8,15,0.8106755629691409,-0.7800931716797533
200,8,15,0.811509591326105,-0.7805524111078338
200,8,15,0.8123436196830692,-0.7810042085223738
200,8,15,0.8131776480400333,-0.7814485630436021
200,8,15,0.8140116763969975,-0.7818854738611541
200,8,15,0.8148457047539616,-0.7823149402340481
200,8,15,0.8156797331109258,-0.7827369614906622
200,8,15,0.8165137614678899,-0.7831515370287084
200,8,15,0.817347789824854,-0.7835586663152082
200,8,15,0.8181818181818181,-0.7839583488864666
200,8,15,0.8190158465387822,-0.7843505843480459
200,8,15,0.8198498748957465,-0.7847353723747376
200,8,15,0.8206839032527106,-0.7851127127105352
200,8,15,0.8215179316096747,-0.7854826051686066
200,8,15,0.8223519599666388,-0.7858450496312633
200,8,15,0.823185988323603,-0.7862000460499324
200,8,15,0.8240200166805671,-0.7865475944451253
200,8,15,0.8248540450375312,-0.7868876949064075
200,8,15,0.8256880733944953,-0.7872203475923663
200,8,15,0.8265221017514596,-0.7875455527305789
200,8,15,0.8273561301084237,-0.7878633106175803
200,8,15,0.8281901584653878,-0.7881736216188289
200,8,15,0.8290241868223519,-0.7884764861686727
200,8,15,0.829858215179316,-0.7887719047703157
200,8,15,0.8306922435362802,-0.7890598779957804
200,8,15,0.8315262718932444,-0.7893404064858744
200,8,15,0.8323603002502085,-0.789613490950152
200,8,15,0.8331943286071726,-0.789879132166878
200,8,15,0.8340283569641368,-0.7901373309829894
200,8,15,0.8348623853211009,-0.7903880883140578
200,8,15,0.835696413678065,-0.7906314051442491
200,8,15,0.8365304420350291,-0.7908672825262851
200,8,15,0.8373644703919932,-0.791095721581403
200,8,15,0.8381984987489575,-0.7913167234993136
200,8,15,0.8390325271059216,-0.7915302895381611
200,8,15,0.8398665554628857,-0.7917364210244802
200,8,15,0.8407005838198498,-0.7919351193531533
200,8,15,0.841534612176814,-0.7921263859873684
200,8,15,0.8423686405337781,-0.7923102224585733
200,8,15,0.8432026688907422,-0.7924866303664322
200,8,15,0.8440366972477064,-0.7926556113787807
200,8,15,0.8448707256046706,-0.7928171672315792
200,8,15,0.8457047539616347,-0.792971299728867
200,8,15,0.8465387823185988,-0.7931180107427155
200,8,15,0.8473728106755629,-0.7932573022131799
200,8,15,0.848206839032527,-0.7933891761482517
200,8,15,0.8490408673894912,-0.7935136346238095
200,8,15,0.8498748957464554,-0.7936306797835693
200,8,15,0.8507089241034195,-0.7937403138390353
200,8,15,0.8515429524603836,-0.7938425390694483
200,8,15,0.8523769808173478,-0.7939373578217352
200,8,15,0.8532110091743119,-0.7940247725104566
200,8,15,0.854045037531276,-0.7941047856177543
200,8,15,0.8548790658882401,-0.7941773996932989
200,8,15,0.8557130942452043,-0.7942426173542355
200,8,15,0.8565471226021685,-0.7943004412851296
200,8,15,0.8573811509591326,-0.7943508742379118
200,8,15,0.8582151793160967,-0.7943939190318241
200,8,15,0.8590492076730608,-0.7944295785533606
200,8,15,0.859883236030025,-0.7944578557562145
200,8,15,0.8607172643869891,-0.7944787536612178
200,8,15,0.8615512927439533,-0.794492275356285
200,8,15,0.8623853211009174,-0.7944984239963544
200,8,15,0.8632193494578815,-0.7944972028033294
200,8,15,0.8640533778148457,-0.7944886150660172
200,8,15,0.8648874061718098,-0.794472664140071
200,8,15,0.8657214345287739,-0.7944493534479271
200,8,15,0.866555462885738,-0.7944186864787447
200,8,15,0.8673894912427023,-0.7943806667883431
200,8,15,0.8682235195996664,-0.7943352979991393
200,8,15,0.8690575479566305,-0.7942825838000853
200,8,15,0.8698915763135946,-0.7942225279466042
200,8,15,0.8707256046705588,-0.7941551342605246
200,8,15,0.8715596330275229,-0.7940804066300171
200,8,15,0.872393661384487,-0.7939983490095283
200,8,15,0.8732276897414512,-0.7939089654197141
200,8,15,0.8740617180984153,-0.7938122599473741
200,8,15,0.8748957464553795,-0.7937082367453832
200,8,15,0.8757297748123436,-0.7935969000326242
200,8,15,0.8765638031693077,-0.7934782540939191
200,8,15,0.8773978315262718,-0.7933523032799603
200,8,15,0.878231859883236,-0.7932190520072412
200,8,15,0.8790658882402002,-0.7930785047579851
200,8,15,0.8798999165971643,-0.7929306660800755
200,8,15,0.8807339449541284,-0.7927755405869837
